117_1	117_2	152_1	152_2
FBXL18	0.565877381979734	0	0	0
AK9	41.8437327981554	18.4983687596199	17.5603379355978	12.8789131248177
AZIN1	0	0.526713152764174	0	0
CDK19	45.8738051177808	91.7765956945644	29.6983825615984	39.4990762477793
NIFK	0	0	0	0.438760475829339
NUP205	0	0.526713152764174	0	0
SLC26A2	0.411074558586096	0	0	0
RMND1	0.411074558586096	0	0	0.877520951658678
RAET1L	0	0	0.921753585455373	0
CARNMT1	0.411074558586096	0	0	0
FAM161B	0	0.709329582893762	0	0
ADK	0	0	0.921753585455373	0
DCK	0.565877381979734	0	0	0
CCT8	0	0.709329582893762	0	0
SH3RF2	0	0.526713152764174	0	0.473679287687939
PABIR3	0.411074558586096	0	0	0
SUPV3L1	0	0	0	1.35120023934662
EEF1A1	7.91708443632546	0	0	0.947358575375878
CD109	138.240626646917	78.7491110303404	0	1.42103786306382
ZFAND3	0	2.47208547131587	0	1.35120023934662
RAB11FIP1	0.411074558586096	0	0	0
MAPK13	102.029673111605	103.266213175745	45.3211737023941	42.0618014790381
FBXO32	0.565877381979734	0	0	0
NSMCE2	0	0	0.968773397401051	0
SMG1	0	0	0	0.473679287687939
STEAP2	1.13175476395947	0	0	0
SSBP3	0	0	0.437366886754848	0
GATAD1	0	0.709329582893762	0.484386698700525	0
ARMC12	0.411074558586096	0	0	0
FAM81A	0.411074558586096	0	0	0
C2CD2	0	0.709329582893762	0	0
BRAF	0.411074558586096	0	0	0
WDR19	0	0	0	0.473679287687939
SLC37A3	0.565877381979734	0	0	0
XDH	0.411074558586096	0	0	0
CUL4B	0.411074558586096	0	0	0
H2BC5	0.411074558586096	0	0.484386698700525	0.438760475829339
H4C8	16.9125897250156	16.9182293013273	27.5727565190136	28.1459574216012
DNAH3	0	0	0.437366886754848	0
PPP1R9A	0.565877381979734	0	0	0
TMED4	0	1.23604273565794	0	0
PPP1R15B	0.565877381979734	0	0	0.438760475829339
ZSCAN12	5.39730317321407	58.3823056941755	6.01490821143276	18.1440388347698
ELK4	0	0	0.437366886754848	0.438760475829339
NIT1	0	0	0	0.473679287687939
PTMS	0	0	0	0.438760475829339
PSMD4	0.411074558586096	0	0	0
THEM4	0	0	0	0.438760475829339
GNE	0.565877381979734	0	0	0
ARHGAP35	0	0.526713152764174	0	0
DFFA	0	0	0	0.438760475829339
ATAD3B	0	0	0.437366886754848	0
VMA21	0.565877381979734	0	0	0
TFF2	0	0	0	0.473679287687939
RSPH1	0.411074558586096	0	0	0
PDE9A	0	0	0	0.473679287687939
NDUFV3	0	0	0.484386698700525	0
DIP2A	0.411074558586096	0	0	0
SLC2A6	0	0	0.437366886754848	0
ZNF714	0	0	0	0.438760475829339
MPZL3	0	0	0.484386698700525	0
FLAD1	0.411074558586096	0	0	0
LMNA	0	0	0	0.473679287687939
IER2	0.565877381979734	0	0	0
SQSTM1	0.565877381979734	0	0.484386698700525	0
PLCD3	0	0.526713152764174	0	0
IP6K3	0	0	0.484386698700525	0
ADCY10P1	0.97695194056583	1.23604273565794	0.437366886754848	0.438760475829339
POLR3K	0.565877381979734	0	0	0
CCNF	0.565877381979734	0	0	0
BICDL2	0	0	0	0.438760475829339
NXF1	0.411074558586096	0	0	0
GMEB1	0	0	0.437366886754848	0
CAMK2N1	0	0	0	0.438760475829339
ZNF326	0	0.709329582893762	0	0
ZNF496	0.565877381979734	0	0	0.473679287687939
FLVCR1	0.411074558586096	0	0	0
BROX	0	0.709329582893762	0	0
ACP6	0.565877381979734	0	0	0
SANBR	0	0.709329582893762	0	0
MEMO1	0	0	0	0.438760475829339
NUP35	0	0	0	0.438760475829339
H3-3A	0	0	0	0.438760475829339
RNF149	0	0.526713152764174	0	0
CCNYL1	0	0	0.437366886754848	0
DCAF16	0	0.526713152764174	0	0
INAVA	0	0	0.921753585455373	0
ATP1A1	0	0.526713152764174	0	0
STT3B	0	0.526713152764174	0	0
NUAK2	0	0.709329582893762	0	0
ATXN7	0	0	0	0.473679287687939
TIPARP	0	0.709329582893762	0	0
SMIM14	0.97695194056583	0	0	0
ABHD6	0	0.526713152764174	0	0
RBM47	0	0	0	0.473679287687939
MTMR14	0	0.709329582893762	0	0
HPS3	0	0	0	0.877520951658678
WDR43	0	0	0	0.473679287687939
CDCP1	0	1.05342630552835	0	0
DTX3L	0.565877381979734	0	0	0
TPRA1	0	0.709329582893762	0	0
YEATS2	0.411074558586096	0	0	0
LIPH	0	0.526713152764174	0.484386698700525	0
TMEM41A	0.565877381979734	0	0	0
PIGX	0.565877381979734	0	0	0
S100P	0	0	0	0.438760475829339
MFSD8	0	0	0	0.473679287687939
WDR82	0	0.709329582893762	0	0.438760475829339
LMBRD2	0.411074558586096	0	0	0
RNF180	0	0	0.437366886754848	0
CCDC112	0	0	0	0.947358575375878
RHOBTB3	0	0	0.437366886754848	0
SERINC5	0.565877381979734	0.709329582893762	0	0
UTP15	0.565877381979734	0	0	0
TLR3	0	0	0	0.438760475829339
GFM2	0.411074558586096	0	0	0
FOXQ1	0	1.23604273565794	0.437366886754848	0.877520951658678
ADGRF2	0	0	0	0.473679287687939
SHROOM1	0.411074558586096	0	0	0
GJB7	0.822149117172193	1.76275588842211	0.437366886754848	0.912439763517278
SLC35A1	0.411074558586096	0	1.35912047221022	4.49236119386919
GRIK2	0	0.526713152764174	2.37491368155695	1.78996071517596
CGAS	48.5379913815042	67.2096124654189	18.919458407808	22.9005664451753
DCBLD1	89.1159622378698	104.481119773778	22.8885916213036	18.38847051778
SFXN1	0	1.41865916578752	0	0
DACT2	15.8927016956365	0	1.89052698285642	2.29855881472249
PDSS2	9.61471658226466	16.3915161485632	17.3252388758694	19.1961538457214
STXBP5	2.82938690989867	0.526713152764174	5.04613481403171	5.47463858110367
PI16	0	0	0	1.78996071517596
KIAA0895	0.411074558586096	0	0	0
STK17A	0	0.526713152764174	0	0
GALNT10	0.411074558586096	0	0	0
KCNK5	213.433387804454	302.326583508905	84.1758837273568	75.8721756193684
USP49	6.58239184876835	4.60007421999716	5.14017443792307	1.78996071517596
SYTL3	4.11074558586096	4.05222492960839	7.23296924780595	5.94831786879161
CTSB	0	0	0	0.438760475829339
SPIDR	0.565877381979734	0	0	0
OSGIN2	0	0	0	0.473679287687939
ALDH7A1	0	0	0	0.438760475829339
FOXK1	0.565877381979734	0	0	0
SNAPC3	0	1.23604273565794	0.437366886754848	0
MYORG	0.565877381979734	0	0	0
PSIP1	0	0	0	0.473679287687939
UBAP1	0	0	0	0.438760475829339
KDM1B	413.328654530208	314.173825041853	65.928891266032	51.8147377276657
HGSNAT	0	0	0	0.947358575375878
STRBP	0	0	0	0.438760475829339
VCP	0	0	0.437366886754848	0
GTF2A1	0	0	0	0.473679287687939
SKA3	0.411074558586096	0	0	0
PCF11	0	0	0	0.438760475829339
NEMF	0	0	0.437366886754848	0
VDAC2	0	0	0	0.473679287687939
NSD1	0	0	0.437366886754848	0
DDX21	0	0	0	0.438760475829339
IFI27	0	0	0.484386698700525	0
CLMN	0.565877381979734	0	0	0
CACNB2	0	0	0	0.473679287687939
TCP11L2	0	0.709329582893762	0.437366886754848	0
SGPL1	1.13175476395947	0	0	0
CCT2	0.565877381979734	0	0	0
USP54	0	0	0.437366886754848	0
BLCAP	0	0	0	0.438760475829339
PLEKHA7	0	0	0	0.438760475829339
GOLM2	0.411074558586096	0	0	0.438760475829339
PPIB	0	0	0.437366886754848	0
PCLAF	0.565877381979734	0	0	0
DCTN5	0	0.709329582893762	0	0
STAT6	0	0.526713152764174	0	0
PIP4K2C	0	0	0	0.473679287687939
PRR15L	0	0	0.484386698700525	0
RNF214	0	0	0	0.438760475829339
TPM4	1.13175476395947	0	1.31210066026454	0
PROSER3	0	0	0	0.877520951658678
ZNF283	0	0	0	0.438760475829339
CYB5D2	0	0.709329582893762	0	0
C19orf48	0	0.526713152764174	0	0
SPRYD3	0	0	0.484386698700525	0
NDUFV1	0	0	0.484386698700525	0
FTH1	1.13175476395947	0	0	0
LTBP3	0.565877381979734	0	0	0
KIAA1586	0	0	0	0.877520951658678
OR2B2	0	0	0	0.438760475829339
FAM83B	15.1668225788724	6.70692683105385	18.2940122732704	17.914791230092
MAPK1IP1L	0.565877381979734	0	0	0
LMBRD1	4.31888232084942	3.34289534671463	2.8122805683118	6.38707834462094
POLR2J3	0	0	0	0.438760475829339
SMIM4	0.411074558586096	0	0	0
H1-4	1.95390388113166	0	0.484386698700525	0.473679287687939
ARF4	0	0	0.484386698700525	0
SEPTIN2	0	0	0.968773397401051	0
DTYMK	0	0	0.874733773509696	0
CMAHP	1.38802649915193	1.76275588842211	2.23385424571992	2.77223810241043
RFWD3	0	0	0.437366886754848	0
CDC40	62.1723824606127	71.7116148057849	22.7945519974122	14.5641174044178
TRAPPC11	0	0.526713152764174	0	0
SNRNP48	104.650923286515	0	53.6169559714924	70.6267846429425
STAT3	0	1.23604273565794	0	0
LRATD2	0.565877381979734	0	0	0
ZBTB49	0.565877381979734	0	0	0
LETM1	0	0	0.437366886754848	0
PXDC1	4.31888232084942	0	16.6997927413318	8.65071834748484
BRD7P3	0	0	0.437366886754848	0
ZBTB43	0	0.709329582893762	0	0
SLC50A1	0	0	0	0.438760475829339
MRPL1	0	0	0	0.473679287687939
ARL13B	0	0	0.484386698700525	0
PTK2	0	0.526713152764174	0	0
RASSF6	0	0	0.484386698700525	0
C15orf40	0.565877381979734	0.709329582893762	0	0
BUB1	0	0	0	0.473679287687939
CNBP	0.565877381979734	0	0	0
TRIM56	0	0.526713152764174	0.437366886754848	0
MUC3A	0	0.709329582893762	0	0
SYAP1	0.822149117172193	0	0	0
TM4SF4	0	0	0.484386698700525	0
TOR1AIP2	0.97695194056583	0	0	0
TM4SF1	0.411074558586096	0.526713152764174	0.484386698700525	0
ZNF747	0	0.526713152764174	0	0
SF3B5	1.13175476395947	1.23604273565794	1.31210066026454	1.42103786306382
SPDYE5	0	0	0	0.438760475829339
PWWP2A	0	0	0.968773397401051	0
CRTAP	0.565877381979734	0	0	0
TMED10	0.97695194056583	0	0	0.438760475829339
SLC30A1	0	0	0	0.473679287687939
GPRC5C	0	0	0	0.473679287687939
KRT8	0	0	0	0.438760475829339
HARS1	0	0	0.437366886754848	0
RALGAPB	0	0	0.437366886754848	0
TMC7	0	0.526713152764174	0	0
SERPINB9	67.6126217226399	0	11.0140232135188	5.87848024507441
SOCS6	0	0	0	0.438760475829339
POLH	0	0	0	0.877520951658678
AKAP13	0	0	0.437366886754848	0
SDR16C5	0	0	0.484386698700525	0
CHCHD7	0.411074558586096	0	0	0
KIAA0232	0.565877381979734	0	0	0
GSTA4	7.35120705434573	3.86960849947881	13.6382245340479	18.039282399194
PAQR8	12.9566469625483	10.9206320531672	29.0587478478171	31.7258788519531
TPT1-AS1	0.411074558586096	0.526713152764174	0	0
PKHD1	1.13175476395947	0	4.99911500208604	10.1066750224073
ZNF160	0	0.709329582893762	0	0
KCNMB3	0	0	0	0.473679287687939
CLDN20	0	0	0.437366886754848	0
CDC42BPG	0	0	0.437366886754848	0
ZNF440	0.411074558586096	0	0	0.473679287687939
EXOSC1	0	0.526713152764174	0	0
KRT19	0.565877381979734	0	0	0
ZBTB26	0.411074558586096	0	0	0.438760475829339
POLR1C	0.97695194056583	2.63356576382087	2.28087405766559	2.70240047869323
DLK2	0	0.526713152764174	0	0.438760475829339
ZNF562	0	0	0	0.438760475829339
RSL1D1	0.565877381979734	0	0.437366886754848	0.438760475829339
PLEKHG5	0	0.709329582893762	0	0
RRM2	0	0	0	0.438760475829339
ZNF57	0	0	0	0.438760475829339
THOP1	0	0.526713152764174	0	0
MOB3A	0	0.526713152764174	0	0
KRCC1	0	0	0.484386698700525	0
NME6	0	0.709329582893762	0.437366886754848	0.473679287687939
CYCS	0.97695194056583	0	0	0
MBOAT1	2.77605299830385	1.05342630552835	4.65578773922254	3.10624214266397
ID4	0	0	0.437366886754848	0
POP7	0	0	0	0.438760475829339
RSPH9	0	0.526713152764174	0	0
FUT9	116.945422866676	120.613083750205	15.2794638779322	10.0717562105487
MRPL52	0	0	0.484386698700525	0
SMPDL3A	4.31888232084942	5.12678737276133	9.74894236519994	17.8449536063748
NAA16	0	0	0	0.438760475829339
DCP2	0	0.526713152764174	0	0
METAP1D	0.565877381979734	0	0	0
RNASEH2C	0	0	0	0.473679287687939
LCLAT1	0	0	0	0.438760475829339
DCAKD	0	0.526713152764174	0	0
PARP14	0	0	0	0.438760475829339
AHSA2P	0	0	0	0.473679287687939
MFSD4B	0.411074558586096	0.709329582893762	0.921753585455373	0.947358575375878
PPP1R3B	0.565877381979734	0.709329582893762	0	0
ZNF417	0.565877381979734	0	0	0
CEP83	0	0	0.874733773509696	0
NUDT4	0.97695194056583	0.709329582893762	0	0
SCAI	0.411074558586096	0	0	0.438760475829339
BCLAF3	0.411074558586096	0	0	0
TOMM20	0	0	0	0.473679287687939
JUP	0.411074558586096	0	0	0
EIF1	0.565877381979734	0	0	0
RNF213	0	0	0	0.473679287687939
PLK3	0	0	0	0.473679287687939
ZNF791	0	0	0	0.473679287687939
PHC3	0	0	0	0.438760475829339
GPR160	0	0.526713152764174	0	0
GSTA3	0	0	0.484386698700525	0
GTF2IRD2B	0	0	0.968773397401051	0
DENND4A	0.565877381979734	0	0	0
ANGEL2	0.411074558586096	0	0	0
HRAS	0	0	0	0.473679287687939
PDE12	0	0.526713152764174	0	0
RAB1B	0	0	0.437366886754848	0
KCTD13	0	0	0	0.473679287687939
DHX36	0	0	0.437366886754848	0
SLC22A1	0.411074558586096	0.526713152764174	4.51472830338551	2.70240047869323
CTBP2	0	0.709329582893762	0.437366886754848	0
ZDHHC14	1.38802649915193	1.9453723185517	5.6245611366236	4.63203644130359
ATR	0	0	0	0.438760475829339
GK5	0	0	0.484386698700525	0
TMEM51-AS1	0	0	0	0.438760475829339
YPEL2	0	0	0	0.473679287687939
ABO	0	0	0.484386698700525	0.473679287687939
PSMD2	0	0.526713152764174	0.484386698700525	0
CTDSP2	0	0.709329582893762	0	0
PTPN2	0	0	0.921753585455373	0
EIF1AD	0.565877381979734	0	0	0
SMAD2	0	0	0.484386698700525	0
CREG2	0.565877381979734	0	0	0
ZDHHC21	0	0	0.437366886754848	0
LINC02880	0.411074558586096	0	0	0
YES1	0.411074558586096	0	0.437366886754848	0
LPCAT4	0	0	0.968773397401051	0
PLAAT3	0	0	0	0.438760475829339
ENSG00000176515	4.2655484092546	0	0.437366886754848	0
USF3	0	0.526713152764174	0	0
RMDN1	0	0	0	0.473679287687939
FAM210A	0	0.526713152764174	0	0
CHD9	0.565877381979734	0	0	0
DLGAP1-AS1	0	0	0	0.877520951658678
NR2C2	0.411074558586096	0	0	0
ARIH2	0	0.526713152764174	0	0
RABEP2	0	0.709329582893762	0	0
SAMD12	0.411074558586096	0	0	0
FXNP2	0	0	0.437366886754848	0
CALHM5	0	0.526713152764174	0	0
IMPDH2	0	0	0	0.438760475829339
DDX10	0.411074558586096	0	0	0
POGLUT3	0.565877381979734	0	0	0
NT5DC1	7.55934378933418	9.88834188526349	9.40561510233644	18.38847051778
PFAS	0.411074558586096	0	0	0
CTC1	0	0.526713152764174	0	0
SELENOW	0	0.709329582893762	0	0
TAAR3P	1.79910105773802	0	0.484386698700525	0.473679287687939
MAGED1	0.411074558586096	0	0	0
EIF3J-DT	0.411074558586096	0	0	0
MYADM	0	0	0.484386698700525	0
B3GNT3	0	0	0	0.473679287687939
SOCS4	0	0	0	0.438760475829339
TDRD6	0.411074558586096	0	0	0
PRKRA	0	0.526713152764174	0	0
RNF182	0.411074558586096	0	0	0.438760475829339
H2AC6	69.9034706051996	69.7374975411169	165.864171495807	153.434106173531
H2BC4	17.2703303720069	15.4995701355398	8.29578226909836	9.56315811100212
PCGF5	0	0.709329582893762	0	0
PSMG4	15.1668225788724	0	28.1369942623617	33.8650276857151
FAM83H	0	0.709329582893762	0	0
LRRC57	0	0	0.437366886754848	0
MRPL14	0.822149117172193	0	0.484386698700525	0
NQO1	0.411074558586096	0	0	0
LINC02878	0.565877381979734	0	0	0
FER1L6-AS1	0.411074558586096	0	0	0
OFCC1	1.54282932254556	0	1.74946754701939	0
DDX60L	0.411074558586096	0	0	0
ZBTB2	12.8551780507494	6.34169397079468	18.919458407808	13.1779983532126
C6orf223	1.23322367575829	0	0	0
TNFSF15	0	0.709329582893762	0.437366886754848	0
ENSG00000181705	0.411074558586096	0	0	0
TMEM30B	0	0	0.437366886754848	0
IST1	0.411074558586096	0.709329582893762	0	0
MRPS16	0.565877381979734	0	0	0
KCNJ14	0	0	0.484386698700525	0
TRAPPC6B	0	0	0	0.473679287687939
TSHZ2	0	0.709329582893762	0	0
CEP97	0	0	0	0.473679287687939
EPHB3	0.565877381979734	0	0	0
TRAK1	0	0.709329582893762	0	0
ANXA2	0.822149117172193	0.709329582893762	0	0
RPL35A	0	1.23604273565794	0	0
SLC25A18	0	0.709329582893762	0	0
AFMID	0.411074558586096	0	0	0
CEP57L1	25.4436865435248	28.0214777846242	20.8241739699082	14.633955028135
RABIF	0.565877381979734	0	0	0
SELENOF	0	0	0	0.438760475829339
BCOR	0	0	0.437366886754848	0
SF3A3	0	0.709329582893762	0	0
ZNF438	0.411074558586096	0	0	0
NDUFB1	0	0	0	0.947358575375878
GUSBP1	0	0	0	1.42103786306382
TBK1	0	0	0.484386698700525	0.438760475829339
BTBD9	21.4344098694626	21.5183035213245	18.2940122732704	20.6521105206438
UTY	0	0	0	0.473679287687939
EIF3C	0.411074558586096	0	0	0
CRELD2	0.565877381979734	0	0	0
IRAK1	0	0	0.437366886754848	0
H1-5	0.822149117172193	0	0.437366886754848	0.438760475829339
SS18L1	0	0	0	0.438760475829339
WDR27	3.75300493886968	1.9453723185517	8.59208972001617	9.89716215125566
EIF4ENIF1	0	0	0	0.438760475829339
DYNLT2	0	0.526713152764174	0	0
UBE2G2	0	0	0	0.473679287687939
TMEM186	0	0	0.437366886754848	0
LCN12	0	0.526713152764174	0	0
USP18	0	0	0	0.947358575375878
RFX6	0.411074558586096	0	0	0
CA13	0.565877381979734	0	0	0
MAFF	0	0.709329582893762	0	0
C6orf120	0.822149117172193	1.05342630552835	0.437366886754848	1.38611905120522
H2BC13	0	0.709329582893762	0	0
TNFAIP2	0	1.23604273565794	0	0
PPIL6	51.4532504690293	34.1594191876647	27.3092803007977	28.4799614618547
CDNF	0	1.41865916578752	0	0
CCDC137	0	0	0.437366886754848	0
CDK10	0	0.709329582893762	0	0
ATP6V0A2	0	0	0.437366886754848	0
PRKN	15.1134886672776	23.9692528550158	15.1242158628514	5.84356143321581
HGS	0	0	0	0.438760475829339
SEPTIN7P13	0.565877381979734	0	0	0
SYN3	0.411074558586096	0	0.484386698700525	0
DRG1	0.411074558586096	0	0	0
MORF4L1	0	0	0.484386698700525	0
POMK	0.565877381979734	0.709329582893762	0	0
LRCH3	0.411074558586096	0	0	0
CYP4Z1	0.411074558586096	0	0	0
KLHL32	4.57515405604188	3.18141505420963	0.437366886754848	0.912439763517278
TOR3A	0	0	0.484386698700525	0
THBS2	13.7787960797204	22.2276331042183	0.437366886754848	0.473679287687939
TRDN	0	0	1.84350717091075	0
BTN3A2	15.3164264908752	10.9206320531672	31.3396219054827	29.5320764728064
NF2	0	0.709329582893762	0	0
SMIM29	0.411074558586096	0	1.89052698285642	0.473679287687939
KATNA1	0	0	0	0.473679287687939
TMPRSS6	0	0	0	0.473679287687939
NAP1L1	0	0	0.968773397401051	0
TSPYL4	117.244630690681	103.300876642502	44.9166380483412	57.9725684676089
CHP1	0.411074558586096	1.41865916578752	0.484386698700525	0.438760475829339
H1-6	0	0.709329582893762	0	0
ZKSCAN4	6.17131729018226	8.49081885710055	13.233688879995	15.0377966921058
HSPE1P11	0.411074558586096	0.526713152764174	0	1.35120023934662
DMBT1	0.565877381979734	0	0	0
ZSCAN23	0.565877381979734	0	0.484386698700525	0
ZNF490	0	0.526713152764174	0	0
EYS	0	0	2.28087405766559	0
C6orf132	130.478345033985	113.540924058892	71.7699088089258	67.5205425002786
PRKAR1B	0	0	0	1.42103786306382
BLOC1S5	0.565877381979734	0	1.31210066026454	0.438760475829339
SRP72P2	0.411074558586096	0.526713152764174	0.874733773509696	0.473679287687939
NKAIN2	5.24250034982043	0	5.09315462597739	0
RBM34	0.565877381979734	0	0	0
SLX4	0	0.526713152764174	0	0
TRMT2B	0	0.709329582893762	0	0
CFAP126	0.411074558586096	0	0	0
ZNF292	328.906256792038	344.871140865548	162.51074991182	155.867789580494
HUS1B	0	0	0	0.473679287687939
ADAT2	69.3102538685791	71.9288947026719	38.807690213017	32.847831486622
TSPYL1	7.19640423095209	20.2188523727928	12.4201634976747	23.8828438324098
ZKSCAN3	14.6061441082834	7.78148927420679	8.04649463012622	7.59860333653316
BNIP5	0	1.76275588842211	2.23385424571992	3.24591739009837
BLOC1S2	0	0	0	0.473679287687939
ZNF724	0	0	0.437366886754848	0
IFITM3P3	0.411074558586096	0	0.968773397401051	0.438760475829339
PLEKHG4	0	0	0	0.473679287687939
CTSE	0	0	0.437366886754848	0.877520951658678
EEF1A1P5	0	0	0.484386698700525	0
FAM217B	0.411074558586096	0	0	0
SUPT3H	22.5713635448129	19.3691786350186	27.6055877517155	32.5335621798946
ZBTB44	0	0.709329582893762	0	0
LONP1	0	0	0.437366886754848	0
TRRAP	0	0.709329582893762	0	0
SRGAP2B	0	0.709329582893762	0	0
ASB13	0	0	0	0.438760475829339
ZNF774	0.565877381979734	0	0	0
ZNF765	0	0	0	0.438760475829339
ZNF124	0	0.526713152764174	0	0
ANAPC7	0	0	0.921753585455373	0
LAMA2	0.411074558586096	0	1.4061402841559	0.438760475829339
MYO6	173.647717394603	170.333791198433	449.543365335577	500.51950573907
HDAC2	0	0	0.968773397401051	0
HSH2D	0	0	0	0.947358575375878
ZNF33B	0.565877381979734	0	0	0
ZNF431	0	0	0.437366886754848	0
NF1	0	0	0.484386698700525	0.438760475829339
GM2A	0	0.709329582893762	0	0.438760475829339
H2AC11	2.62125017491022	1.76275588842211	1.74946754701939	0
ZSCAN16	1.38802649915193	0	10.6236761387096	9.15931644703138
ILRUN	21.6906816046551	26.4202021887071	13.4829765189671	16.3540781195938
CBWD3	0	0.526713152764174	0	0.473679287687939
KPNA5	3.65153602707086	3.34289534671463	3.98332179273931	6.45691596833814
FAM3C	0	0.709329582893762	0	0
AP2A1	0.565877381979734	0	0	0
ANXA4	0	0	0	0.473679287687939
METTL9	0	0	0.484386698700525	0
ZMYM1	0	0	0.484386698700525	0
H4C3	0	1.05342630552835	0.921753585455373	0.877520951658678
IGF2R	11.3123487282039	27.0737321672188	10.6236761387096	10.0019185868315
ZNF682	0.411074558586096	0.709329582893762	0	0
H3C12	0.822149117172193	0	1.4061402841559	1.35120023934662
NEK5	0.565877381979734	0	0	0
H4C11	0.822149117172193	0.526713152764174	0.484386698700525	0
LINC00336	0	0.526713152764174	0	0
C6orf141	46.888494235769	87.6322174059659	282.540983848045	468.893832667499
ZNF165	0.97695194056583	0.526713152764174	6.45227509818761	3.71959667778631
LRP10	0.565877381979734	0.526713152764174	0	0
PELI1	0	0	0.437366886754848	0
ZNF786	0	0.709329582893762	0	0
MAP3K5	37.1775076530964	25.4513204336771	106.674128273851	88.8406611014295
RPF2	2.77605299830385	2.28946904118628	3.15560783117529	1.82487952703456
ENTPD6	0	0	0	0.473679287687939
ENPP1	10.2339278758392	26.1395138789462	1.84350717091075	2.66748166683463
ENSG00000197670	0	0	0.484386698700525	0
FAM114A1	0	0.526713152764174	0	0
RPE	0	0	0.874733773509696	0
S100A10	0	0	0.484386698700525	0
LHFPL5	2.62125017491022	0.526713152764174	1.74946754701939	0.947358575375878
MCMBP	0	0	0.437366886754848	0
OCLN	0.411074558586096	0	0.437366886754848	0
H4-16	0.565877381979734	0.709329582893762	0	0
ZNF44	0	0.709329582893762	0	0
MYO1C	0.565877381979734	0	0	0
KIF13B	0.97695194056583	0	0.484386698700525	0
H2BC12	0.411074558586096	0.526713152764174	0	0
ERO1A	0	0.709329582893762	0	0
S100A6	0	0	0	0.438760475829339
ZNF121	0	0	0.484386698700525	0
MPZL1	0	0.709329582893762	0	0
ELOVL2	0	0	0.437366886754848	0.473679287687939
AKR1B10	0.411074558586096	0	0	0
CD2AP	5.86171164339498	5.47088409539592	5.09315462597739	5.36988214552787
NUP62CL	0.411074558586096	0	0	0
TOR4A	0	0.526713152764174	0	0
HIBCH	0.565877381979734	0	0	0
ZNF770	0.411074558586096	0	0	0
SVIP	0	0	0	0.438760475829339
SULT1C2	0.411074558586096	0	0	0
QRICH1	0	0	0	0.438760475829339
STYX	0.565877381979734	0	0	0
HELZ	0	1.23604273565794	0	0
ZKSCAN8	64.4462898113132	53.1151741665338	45.0248662514763	44.3952791056192
GFPT1	0	0	0	0.438760475829339
SH3BGRL2	848.987997604209	878.937136604467	137.044976781933	143.92105095272
GPN1	0	0	0.874733773509696	0
PLN	0	0	0.437366886754848	0.912439763517278
ZNF28	0.565877381979734	0	0.484386698700525	0
CTNND1	0.565877381979734	0	0.437366886754848	0
TLK1	0.411074558586096	0	0	0.438760475829339
C6orf89	297.2587146923	289.889220410319	81.4106229709907	82.6281768161015
TTC37	0.565877381979734	0	0	0
MT-CO2	0	0	0.484386698700525	0
DLL1	0	4.05222492960839	0	6.82583882045028
ECI2	0.411074558586096	0	0	0
MT-CYB	0	0.526713152764174	0	0
PPP1R14C	0	0.709329582893762	0	0
RPL10A	15.7756360496653	13.8771584019981	84.8625382530838	100.019185868315
RASSF9	0	0	0.437366886754848	0
SFT2D1	0	0	0.968773397401051	0
UBE2J1	181.798933122871	191.396398788359	107.906377889468	134.148379970566
DENND4B	0.565877381979734	0	0	0
MT-ND4	0	0.526713152764174	0	0
SMC5	0	0	0	0.438760475829339
L3MBTL3	2.21017561632412	0.526713152764174	1.45316009610158	0.877520951658678
SGMS1	0	0	0.484386698700525	0
RNU6-212P	0	0	0	0.473679287687939
ENSG00000199630	0.411074558586096	0	0	0
ENSG00000199867	0	0.709329582893762	0	0
RNU6-653P	0.565877381979734	1.23604273565794	0	0
ENSG00000200040	0.822149117172193	0.526713152764174	0.484386698700525	0
RN7SKP163	0	0.526713152764174	1.35912047221022	2.33347762658109
RNU6-527P	0.565877381979734	0	0	0
ENSG00000200427	0.411074558586096	0	0	0
RNU6-824P	0	0.526713152764174	0	0
ENSG00000200706	0	0	0.484386698700525	0.473679287687939
RNU6-944P	0	0	0.437366886754848	0
RNY3P11	0	0	0	0.947358575375878
RNU6-522P	0	0	0	0.912439763517278
RNU6-645P	0.411074558586096	0	0	0.912439763517278
ENSG00000201807	0.565877381979734	0	1.45316009610158	0
ENSG00000202071	0	0	0.437366886754848	0
INF2	0.411074558586096	0	0	0
ENSG00000203498	0.411074558586096	0	0	0
IQANK1	0.565877381979734	0	0.437366886754848	0
LINC02487	0.822149117172193	0	2.71824094442044	0
CAPN8	0.565877381979734	0.526713152764174	0	0
LINC02901	1.38802649915193	1.05342630552835	1.79648735896507	0.473679287687939
SAMD5	0	0	9.40561510233644	10.1066750224073
ECT2L	0	1.9453723185517	1.35912047221022	1.78996071517596
CENPW	13.8854639029101	7.78148927420679	0.874733773509696	2.29855881472249
FAM229B	0.97695194056583	1.23604273565794	0.484386698700525	0.438760475829339
DDO	0	0	0.921753585455373	1.38611905120522
CCDC162P	0.822149117172193	2.28946904118628	27.262260488852	15.7209888509453
LINC00222	0	0	1.35912047221022	0
C6orf163	1.23322367575829	1.05342630552835	4.17140104052202	5.30004452181067
SNHG5	0.411074558586096	0	0	0
LINC00963	0.822149117172193	0.709329582893762	0	0
RUFY2	0.565877381979734	0	0	0
PHACTR4	0.565877381979734	0	0	0.438760475829339
GGNBP1	0	0	0	1.35120023934662
BMPR2	0.411074558586096	0	0	0
